1999	0	147
1020	7	1944
1052	3	19
1223	3	1070
1180	3	111
1673	3	1579
1449	5	456
288	2	1521
185	5	1368
1270	15	1650
137	5	1252
964	0	147
989	3	280
1432	3	1440
263	5	71
218	3	169
246	2	604
1072	8	664
1276	2	644
1421	21	465
1880	0	147
1007	3	818
486	6	32
399	5	578
24	5	167
684	2	543
307	5	316
266	2	504
173	5	126
1046	3	38
1265	3	405
1586	2	178
1685	2	976
197	2	850
71	5	497
372	5	174
1288	19	546
1686	2	194
1849	3	111
1458	16	891
992	5	1176
66	3	245
1690	3	182
211	2	1521
108	3	549
1119	20	584
1240	14	240
1938	3	190
1291	3	28
1816	0	58
1536	3	362
765	13	15
676	3	111
1093	3	129
2168	43	2136
1013	4	195
1084	3	28
394	5	1572
1045	2	260
556	3	65
1891	3	268
614	12	277
71	5	357
922	14	1034
185	5	1461
513	3	549
944	3	280
1794	0	58
817	3	19
1280	3	744
708	5	288
516	19	242
1025	3	50
769	3	111
894	16	121
845	2	260
1840	2	537
688	2	164
1914	0	58
1962	15	1145
337	3	471
738	15	418
271	2	256
894	13	231
266	5	211
648	15	1534
214	5	211
1587	3	903
75	3	65
439	3	686
303	2	407
158	23	371
1213	11	385
288	5	140
2213	44	2145
612	14	329
501	3	111
70	2	644
467	16	294
1264	14	1301
1577	3	258
1017	14	236
1264	14	282
127	2	186
304	3	76
1766	3	111
1657	26	1009
214	2	1369
429	5	579
1876	38	1374
817	1	975
1090	0	147
148	2	256
142	5	151
767	3	97
1322	12	1904
1625	23	635
1313	14	1501
2116	42	2117
414	17	1450
173	5	399
106	0	147
1334	3	190
1679	3	245
497	27	607
1883	2	553
457	8	40
979	8	853
125	5	144
40	5	1308
1135	0	58
1033	14	1526
139	5	357
849	19	242
1954	9	446
1616	8	40
327	17	1
1921	4	438
1554	3	133
325	14	206
1294	2	260
287	2	335
70	5	1040
1655	16	891
136	5	24
2150	44	2151
906	5	255
602	2	164
767	3	76
1525	8	40
2	21	465
1999	13	565
467	16	412
79	3	855
253	3	471
442	5	250
1101	2	543
817	21	465
856	9	655
875	3	38
815	3	115
1423	14	236
1421	3	280
1994	3	249
946	3	85
420	5	399
1461	2	1192
1761	8	40
377	2	504
1647	16	1163
90	2	222
70	5	90
902	12	411
1722	2	354
941	2	44
1961	3	157
1098	8	31
128	16	121
1666	13	1034
348	2	178
1448	3	502
419	14	1501
599	9	539
316	5	220
394	5	585
284	12	1889
944	10	52
1892	13	1034
548	13	1034
1287	2	164
621	0	131
1352	12	1657
287	2	333
1212	11	469
542	5	197
785	8	420
1856	3	19
1486	3	28
359	5	214
1046	3	362
722	3	15
376	5	359
254	33	906
1634	3	686
657	10	539
1955	3	30
674	5	40
156	3	405
18	3	19
1554	0	58
1248	16	1249
70	6	430
1566	21	1318
1117	3	19
295	21	1877
807	3	182
69	2	247
623	5	24
959	21	1318
1667	2	721
388	5	136
986	14	282
457	1	180
1465	13	231
1525	14	282
868	3	38
1179	12	505
8	5	126
1553	8	584
507	8	635
1790	3	50
1453	3	38
1483	15	490
198	3	93
149	5	398
1583	3	341
1293	3	182
136	2	317
807	0	1702
1973	3	85
991	10	396
126	5	1449
1160	11	1367
583	2	159
1138	14	1745
1363	16	488
1470	8	40
731	3	392
1333	3	85
868	8	153
394	5	89
1549	3	169
708	2	667
448	8	174
211	5	143
126	5	176
1864	3	258
1014	27	1215
4	2	1565
1585	0	58
707	14	963
1688	14	282
40	6	737
934	0	58
1235	3	28
1604	3	111
1052	8	40
1867	3	249
177	5	8
1824	14	432
2003	3	129
126	2	553
1832	14	1089
1388	0	1
617	16	488
49	14	459
1961	3	28
551	8	40
1849	15	319
338	16	121
714	19	371
1926	3	13
1818	3	15
907	3	410
1170	2	453
196	14	432
1753	23	371
1127	3	65
192	5	316
1732	3	953
331	9	204
1409	2	333
234	5	1176
181	3	249
968	12	1147
948	7	310
200	2	1419
777	0	58
185	5	211
708	5	399
1800	3	1353
864	12	82
1199	3	93
91	8	40
142	2	543
1390	21	1877
1321	3	502
486	2	296
1638	2	5
89	5	442
378	5	151
1584	3	1353
626	3	627
1508	7	1944
1067	14	770
570	2	256
1117	3	249
94	5	126
1814	11	1119
174	2	222
1257	8	40
1694	3	437
876	3	746
1853	23	40
1442	1	3
2019	0	1
1069	3	28
1171	8	40
477	3	549
2005	3	115
302	5	442
673	0	58
1622	14	1540
1738	2	194
852	3	683
585	2	123
1525	3	15
1957	2	159
1039	0	58
1040	2	222
742	15	368
1364	3	111
589	16	294
1513	3	93
1092	3	536
212	5	142
1272	16	121
1086	0	131
1272	3	115
1253	5	176
315	2	1521
967	15	368
1008	7	36
1942	15	254
1950	8	40
1368	2	1369
45	2	642
266	5	148
1535	3	182
1764	25	1051
579	17	1172
885	2	350
1538	3	28
582	3	865
873	16	121
1224	3	13
1710	3	65
340	3	280
942	16	412
200	2	1963
387	3	115
1131	1	552
1132	30	1164
1361	2	754
248	3	19
1645	3	38
1188	3	76
125	5	212
185	5	126
1047	11	371
2213	44	2187
860	2	135
1566	3	28
153	5	1468
1637	16	121
1866	13	1187
1250	3	799
1908	3	190
339	14	1643
1680	16	488
1433	2	260
1888	3	65
476	5	308
1086	0	23
1315	15	109
688	2	671
1298	8	40
1550	14	871
928	21	465
148	5	1449
1181	3	111
1020	3	19
292	2	609
218	2	976
1204	3	85
1559	3	129
148	5	143
766	15	559
89	5	697
1485	3	115
2079	43	2065
277	9	642
1153	2	1519
623	5	982
2144	44	2207
475	2	256
706	30	1164
837	15	1203
1822	3	101
398	5	174
922	8	40
1158	14	107
316	5	308
1683	3	65
150	3	818
782	3	380
420	2	850
856	10	655
726	3	115
126	5	1574
941	5	461
1031	8	153
849	3	830
1171	0	131
57	8	316
447	5	151
1742	3	1579
1105	2	576
990	2	256
1942	3	19
1468	5	176
1292	23	1796
974	2	905
234	2	1053
205	3	28
618	3	115
1250	21	703
1737	0	58
884	3	471
700	3	111
1985	16	412
1793	3	797
130	3	341
326	5	255
167	5	40
423	0	147
1231	16	412
429	5	517
209	0	7
376	2	335
126	5	585
1354	8	584
763	14	240
81	3	182
499	27	1877
1045	3	799
854	3	855
892	2	553
345	2	44
202	5	442
1587	3	953
315	5	288
1169	2	247
1220	0	1702
752	3	15
1207	3	249
1308	5	185
912	16	121
174	5	1252
312	15	1203
24	5	1253
1122	3	13
987	2	872
858	3	799
426	14	236
337	3	65
1986	15	897
771	14	862
600	6	184
61	5	144
1789	8	1221
1024	3	115
1189	14	525
1644	0	1
2017	3	1491
342	3	15
1537	15	1851
1599	3	792
859	3	661
659	14	432
174	5	578
81	3	950
874	3	34
735	3	249
72	5	246
993	3	169
420	5	851
1288	2	159
137	5	90
457	3	245
861	15	462
1183	0	23
411	3	28
1567	3	169
1323	3	113
1081	2	296
519	16	488
200	5	53
22	14	161
1619	8	151
8	2	1010
1710	3	280
53	2	335
663	3	97
546	20	1676
585	5	1263
151	5	126
271	5	327
991	8	200
1180	15	816
316	5	886
758	3	97
1864	12	1901
1173	7	36
397	16	488
89	5	1042
656	3	344
1165	0	1337
218	22	465
1893	3	249
266	5	1308
399	5	224
1041	3	437
789	5	212
185	5	250
1956	3	949
470	11	300
399	5	461
1575	0	58
1233	3	28
1632	3	826
485	3	76
747	3	245
311	1	954
535	2	350
196	16	121
1072	3	362
359	5	173
1358	5	542
1644	2	609
960	26	1009
213	5	414
1449	5	197
795	4	1621
904	3	362
1465	3	28
870	16	1163
1000	0	7
241	8	125
122	2	504
142	5	148
1738	19	371
337	14	282
1086	3	111
841	12	12
535	7	1326
266	2	1697
1157	5	127
1426	2	721
137	5	197
1797	3	216
633	12	1033
807	23	200
1292	0	1073
828	5	126
197	5	200
1875	0	147
898	3	26
1021	2	164
185	5	167
1956	8	40
529	15	109
1849	14	240
54	5	173
704	15	528
1157	2	553
1924	2	135
1504	10	1258
413	16	891
1017	16	412
1295	2	609
500	3	21
1338	8	200
1270	3	249
1849	3	826
1599	8	174
1290	3	28
287	2	504
1797	3	65
39	23	56
303	5	174
1699	0	534
150	3	115
1191	16	121
1535	3	169
293	3	85
1271	3	15
128	3	19
1188	2	260
1911	19	385
2041	43	2153
1012	3	65
177	5	334
1086	15	1356
1296	2	671
285	16	412
1086	15	109
54	5	327
1239	13	231
81	12	1481
1409	2	504
406	5	357
1298	14	282
40	5	136
978	2	644
315	2	178
1352	11	546
400	39	1168
898	2	1289
1868	3	65
40	5	1358
1685	3	953
218	8	584
1253	2	123
1840	8	125
2133	44	2148
497	5	153
1196	1	180
1127	3	632
1095	7	1326
875	12	772
1112	3	19
899	2	576
990	17	1172
125	5	684
151	2	1010
307	2	247
1948	15	897
151	5	496
394	5	941
71	5	53
1166	1	180
214	5	200
823	3	111
1452	3	104
1383	14	282
303	5	399
1361	3	846
1465	15	897
1793	11	801
1958	8	40
423	8	200
776	2	671
1932	11	832
117	8	261
152	5	378
1142	19	832
1583	14	1416
1791	3	1309
17	8	40
689	3	76
75	21	450
742	3	1027
1086	21	640
1101	6	32
1091	3	28
156	1	679
1830	3	549
1043	29	1044
89	2	123
983	11	1417
313	3	169
556	23	557
382	3	115
463	0	895
1449	5	378
271	2	9
1539	3	686
1368	2	222
298	3	658
1562	3	362
1492	12	170
51	10	52
920	25	732
1022	21	1944
618	15	441
1305	7	36
1729	3	818
1222	15	597
1861	3	1440
390	2	872
139	5	61
149	6	737
153	2	407
506	3	280
193	3	1646
53	2	346
1710	3	258
286	21	1318
589	3	1027
1557	8	1221
1358	5	191
1638	5	122
1674	3	111
1086	16	412
1191	3	405
1801	3	50
1932	14	662
564	3	258
908	3	405
170	2	453
187	2	553
1675	2	369
416	0	23
947	15	441
1274	3	38
1638	2	123
1575	3	157
153	27	176
155	2	260
1966	3	245
174	5	167
1909	3	797
108	3	280
1183	3	661
1345	8	584
1152	3	1379
1574	5	992
246	2	850
886	17	147
332	5	137
2008	0	1337
1483	3	502
545	2	135
1781	8	1202
1649	8	40
1576	14	1391
719	3	15
530	14	282
527	3	15
941	5	191
442	5	288
1564	8	153
602	10	48
167	2	1682
1582	3	865
197	5	708
532	3	19
666	3	818
475	5	1101
568	3	536
136	2	389
1722	3	1646
1307	23	619
1964	0	147
167	5	202
160	16	488
152	5	126
89	5	1404
610	9	260
1126	14	705
1753	0	147
2006	3	42
582	3	182
1139	3	50
125	5	851
89	5	1176
423	2	1116
819	1	180
1078	19	469
833	2	164
706	3	85
143	5	197
787	15	559
320	2	1519
1866	10	204
1304	3	38
234	5	303
70	2	667
1703	14	236
598	2	642
84	3	830
805	3	111
1253	5	40
923	3	437
876	8	584
665	2	135
794	14	206
288	2	296
1642	8	40
140	5	24
1007	25	1051
569	2	905
1517	0	1
1995	3	826
1056	18	1090
137	2	296
126	5	496
578	5	579
475	5	151
761	3	936
996	3	19
645	12	1578
612	28	2028
1825	3	15
558	15	559
1649	3	19
1705	13	231
1461	5	71
733	16	734
59	2	256
1621	4	1444
2184	44	2143
1361	2	1004
1439	0	1337
684	5	24
751	3	374
568	8	153
122	5	579
1528	8	125
276	3	65
684	2	247
1645	14	1416
1308	5	492
41	3	129
1170	2	164
1768	19	801
266	2	1859
1442	19	801
2191	44	2188
1855	15	368
136	2	172
1598	3	471
110	3	1330
964	14	1048
386	3	744
174	5	211
938	3	216
551	3	830
2007	3	953
751	2	848
311	3	549
251	3	245
142	5	54
420	5	255
582	3	19
1412	8	125
1506	3	65
230	3	111
1083	10	381
17	3	111
89	5	1175
174	5	376
1559	0	147
982	5	40
910	12	1057
234	2	317
16	3	245
1052	3	182
1503	3	840
1179	8	261
474	3	76
1979	8	1221
40	5	674
142	5	144
1536	9	446
1965	3	1309
463	16	121
1618	13	231
1373	8	664
1268	12	868
384	3	38
1502	16	412
739	3	28
220	5	185
455	3	28
476	5	213
657	3	658
743	8	153
73	3	280
966	15	441
1480	16	121
143	2	178
127	5	122
148	5	302
163	3	65
442	5	376
1769	23	1133
1776	8	992
1851	39	901
2036	42	2037
376	5	213
356	2	667
425	16	121
255	27	1572
288	5	1377
1046	2	164
1847	0	7
1189	14	240
2079	43	2138
156	14	770
1569	3	502
2001	3	683
89	5	1401
555	3	365
174	5	271
151	5	266
1052	3	249
708	2	604
673	3	249
1816	8	40
542	2	1010
1490	3	15
424	20	174
1401	2	247
312	3	115
1264	3	1589
461	5	398
1444	4	1621
1250	12	626
447	5	137
262	2	543
2235	43	2148
409	19	371
183	2	667
1595	3	65
656	3	65
892	2	123
479	3	34
561	8	562
394	5	517
1424	38	1509
357	5	139
255	5	984
360	20	736
1581	26	1992
1807	15	418
967	16	488
1790	3	471
1017	16	121
1991	0	1
1441	3	588
1008	16	121
122	5	70
179	3	268
1595	16	488
4	5	24
1303	4	1595
125	5	143
512	11	305
772	3	1596
140	2	346
151	2	1053
321	15	1203
1144	8	302
1333	3	28
230	3	15
1361	3	101
1461	27	1613
388	2	123
1259	3	21
1895	15	591
1217	14	107
1551	0	131
915	6	32
1926	3	38
634	0	58
1493	2	346
391	12	96
174	5	708
1534	14	1656
1097	10	694
1064	2	5
1582	3	1746
1616	0	1
464	3	85
205	8	40
665	8	174
669	3	1491
772	2	754
1853	16	121
212	5	200
139	5	398
348	5	570
1942	16	488
191	5	1081
1496	3	42
125	2	1395
1777	2	164
155	3	38
1972	16	121
545	2	754
214	5	8
125	5	1417
1268	12	1471
1819	14	206
624	0	147
71	2	178
25	5	24
1165	14	403
90	2	178
53	5	288
1072	3	1344
364	3	42
1333	3	405
276	3	549
1621	16	121
1026	14	329
1675	0	131
1237	1	954
366	0	147
1498	2	1289
1733	14	107
230	8	153
1280	1	679
1217	3	632
29	3	15
1544	3	38
1701	8	40
141	5	167
92	3	1309
202	2	1395
769	3	115
61	5	185
706	8	40
1729	3	249
1808	28	2028
1213	3	865
1635	0	58
923	3	93
810	3	632
1033	3	744
545	2	1568
307	2	222
191	5	388
72	2	850
1444	8	40
1524	2	335
2006	3	245
467	3	111
1315	16	121
174	5	142
775	9	48
398	2	667
1455	2	194
1316	21	450
336	3	405
1263	17	58
966	3	182
1748	14	1815
2103	42	2087
1229	15	323
1340	3	30
174	5	628
148	2	1419
615	0	58
1467	3	249
33	3	111
1695	3	104
1592	3	19
1500	15	1145
1227	0	147
1948	8	40
1338	19	371
560	2	247
0	0	1337
1100	3	1579
2012	2	1004
234	5	246
149	2	543
1183	3	65
570	2	222
779	2	1289
1208	3	76
1217	8	635
1421	8	635
24	5	1176
10	3	380
255	2	604
842	2	671
1240	3	15
1168	0	58
941	5	359
1760	3	344
299	13	565
345	5	442
881	21	1877
167	5	486
1422	8	70
1479	3	115
476	2	222
394	5	1417
521	19	371
211	5	197
1294	2	642
1606	3	1713
1166	11	385
614	0	58
448	3	76
302	5	125
982	5	174
288	5	475
2007	9	396
813	0	147
152	5	266
1696	16	488
185	5	316
1573	0	147
399	5	517
1922	3	471
125	5	316
1913	16	121
1097	3	85
1524	2	5
978	2	256
554	3	169
835	3	245
303	5	89
1126	19	300
70	5	1157
1831	15	559
589	16	121
1486	14	1643
246	5	420
978	2	178
892	5	151
315	5	139
126	5	25
1872	3	865
163	9	444
35	15	1969
978	5	126
1276	2	667
908	16	383
1667	3	865
473	23	801
125	5	1468
896	15	1203
56	20	40
1724	16	121
217	2	178
820	3	216
2001	3	115
1460	3	471
946	3	111
137	17	58
1788	8	151
811	3	65
288	5	497
1044	3	249
1933	8	40
146	20	200
185	5	1169
1247	6	1510
477	3	19
298	7	814
1364	3	410
1779	3	1596
1278	0	23
376	5	89
501	14	1115
507	3	38
126	5	287
376	5	200
1560	3	65
1409	2	123
1477	8	167
20	8	635
212	5	174
1804	10	52
160	15	951
717	2	671
967	3	1405
779	2	194
654	12	876
448	13	1187
326	5	234
1833	10	1209
1816	15	109
359	5	892
1007	3	249
937	3	280
376	2	629
1708	16	412
1260	2	247
1965	15	528
235	29	14
1854	3	115
1024	13	231
716	3	549
470	3	169
517	2	553
798	3	26
347	21	1877
277	8	635
203	2	857
1708	3	855
394	5	200
1807	16	412
1932	3	405
1336	3	190
1640	3	405
394	5	376
174	2	176
849	8	1202
293	0	1
829	3	115
292	3	76
1430	3	76
1232	15	490
1890	2	424
1692	3	85
789	5	139
1130	5	151
723	1	3
879	2	644
740	3	50
1126	14	236
155	7	1658
780	7	219
303	5	250
1975	3	65
279	3	182
739	3	686
1334	3	19
1791	14	770
476	5	359
1727	3	19
1709	0	58
1360	14	403
1453	3	249
433	10	444
315	5	136
1212	8	173
1264	8	125
1677	3	182
819	3	182
144	5	1101
1776	3	380
894	8	200
275	0	1450
1305	3	115
1490	3	245
72	2	604
637	8	151
1571	25	515
59	5	25
1635	3	15
1040	2	123
87	3	245
1018	2	5
1824	3	855
517	2	172
1303	3	846
108	3	405
261	5	200
1687	3	245
449	12	208
193	8	288
1222	3	792
1350	3	249
1857	2	159
1914	15	254
442	5	151
255	2	222
1785	8	153
631	3	46
277	3	65
302	5	359
2003	7	227
872	20	174
313	3	65
1200	3	65
1685	2	194
414	5	376
1263	2	222
1932	16	918
772	2	424
1663	3	28
507	3	792
211	5	125
1585	3	245
399	5	191
1947	21	508
348	5	151
151	5	388
576	20	136
1081	2	850
868	3	169
1143	2	5
583	10	381
163	2	1841
1903	12	2021
511	3	258
185	5	1040
1621	14	161
1056	26	1951
568	3	549
1941	14	687
1226	16	488
1407	3	115
202	2	247
476	5	1449
332	2	317
1112	3	113
6	2	354
788	17	58
1043	1	552
501	14	770
463	3	28
14	7	36
1064	2	1369
165	0	58
1354	3	65
213	5	376
1998	3	115
1663	3	42
1563	14	432
367	3	157
802	11	56
1771	3	744
1624	3	216
1067	14	687
569	0	1
480	23	1198
1374	3	85
1653	3	15
53	5	40
545	10	52
1183	0	7
149	5	68
149	5	167
1466	3	549
2030	3	746
1474	3	627
1666	11	305
1930	3	405
1617	21	450
1350	14	862
1488	3	50
473	0	1
224	2	335
163	3	97
1728	3	865
1590	3	437
1448	3	249
126	5	137
90	5	1176
1278	3	78
144	5	399
1684	11	469
1189	3	19
413	16	121
1465	16	412
1176	2	504
1804	22	465
994	3	50
1575	16	412
1525	3	855
1712	3	799
1380	14	161
1735	16	121
272	3	471
151	5	456
1230	16	383
1634	3	21
784	23	546
750	0	58
200	2	358
697	2	667
596	15	597
299	3	344
638	3	76
2086	43	2160
1067	15	528
752	3	42
372	2	247
937	3	65
1138	3	30
1295	2	1923
1545	14	206
376	5	185
1847	3	249
1690	2	721
1409	2	749
1297	9	655
839	3	129
1809	7	36
1685	10	204
907	0	58
1269	14	862
851	5	4
433	3	76
419	3	502
366	3	97
1736	3	245
1468	2	256
151	5	1541
517	5	1211
359	5	211
1176	5	90
110	3	1379
1938	8	40
649	2	453
689	3	792
1174	6	184
702	3	365
719	21	465
1500	14	1501
1560	2	976
1624	0	58
1457	8	635
71	5	212
1611	22	1349
1741	2	1289
1418	0	58
1842	3	80
1297	2	194
1762	3	129
2012	11	1133
1615	3	953
1151	0	131
316	5	348
663	13	834
532	3	405
60	5	359
398	5	399
1650	36	319
852	0	1
1845	0	58
1170	10	48
2156	44	2222
684	5	173
137	5	168
1031	15	1356
2063	43	2161
1721	12	1479
585	2	346
1366	3	76
1982	8	1221
1627	3	85
485	3	216
456	2	178
1277	3	549
200	5	173
1790	3	28
122	5	351
757	2	256
1083	3	34
740	24	1380
977	19	801
154	5	174
167	5	200
108	3	85
952	16	121
832	20	402
2108	42	2111
411	16	412
266	5	496
851	5	126
986	0	23
961	3	865
1259	3	65
181	3	65
127	5	359
17	4	1444
1798	3	344
359	2	1556
1373	2	1289
339	3	28
207	19	385
1346	16	121
16	3	78
755	3	104
1362	15	323
377	2	346
1311	15	109
829	16	891
714	0	147
669	14	240
1845	10	48
442	5	213
454	0	1702
421	5	1413
491	3	93
83	3	536
1649	3	471
1335	3	182
348	17	58
259	3	846
1997	2	609
1368	5	456
1410	3	686
946	14	1194
1175	5	174
401	8	402
361	3	536
574	14	1115
376	5	394
1781	1	180
1154	0	1
547	14	161
262	5	214
789	5	174
789	5	442
535	4	62
2103	43	2160
1465	16	121
1855	16	383
1206	2	749
1706	3	314
275	21	508
75	3	182
1308	2	44
1170	3	65
1685	2	642
1511	2	164
2097	42	2100
743	2	647
660	3	1070
1913	3	28
203	3	1447
1179	3	865
931	2	95
1061	5	24
1670	15	1203
837	16	412
1493	2	5
1816	3	115
1201	3	1405
1975	3	97
1269	3	115
1042	5	40
149	5	316
390	0	147
898	26	1009
739	3	65
1913	3	950
666	14	1115
274	14	240
1937	3	28
1377	2	335
35	30	1164
1413	2	573
1240	7	36
2005	3	15
817	22	465
232	10	1607
1225	3	249
1541	2	1010
288	2	644
990	5	517
200	2	222
1454	3	76
1141	3	111
1308	5	388
1513	3	314
1241	3	471
896	15	897
426	3	50
139	5	1358
1862	2	1289
1946	2	872
2025	8	40
232	2	194
1773	3	249
935	23	316
148	5	211
1714	13	1187
946	8	992
1738	3	799
910	0	1
1418	3	280
1753	3	258
276	12	208
804	5	357
1058	3	405
1881	16	690
195	3	85
81	3	374
1727	3	1725
704	16	488
563	3	15
1099	4	980
532	25	1051
59	5	126
195	3	19
72	5	307
460	2	346
567	3	38
866	3	502
1928	14	981
1712	3	362
1066	19	801
1081	5	376
874	3	65
2027	3	865
293	3	249
798	3	374
137	5	1247
1671	7	310
175	2	178
1508	0	58
288	5	359
485	3	1882
1918	3	826
1652	3	268
35	3	42
175	2	352
1938	13	231
1380	16	121
211	5	149
1422	14	236
69	2	667
1837	3	216
40	2	335
842	2	194
715	3	471
476	5	153
1175	2	333
378	5	1449
1857	2	194
220	2	543
431	8	992
1817	11	270
1256	14	282
1884	16	121
408	0	58
828	5	174
1421	3	374
1760	10	204
472	10	1428
1280	3	182
925	3	115
598	2	164
239	3	111
1272	0	58
1614	1	679
200	5	1157
302	2	667
709	21	465
476	5	71
1422	3	19
769	14	282
484	8	153
1888	3	536
959	16	121
1616	9	1244
697	5	197
1152	8	40
1997	8	200
1482	7	36
1567	8	153
1997	3	216
181	10	694
578	2	256
677	8	992
420	5	234
174	2	9
751	14	1035
750	21	465
1817	3	34
669	3	182
911	8	40
542	2	629
1418	22	465
1316	1	1129
475	5	214
1169	2	123
153	2	1521
1277	0	7
1508	19	1749
1438	3	249
211	2	176
126	5	177
1806	3	245
1640	3	249
416	3	258
327	5	271
1061	2	44
40	5	572
269	12	1122
544	3	405
493	3	245
1054	3	190
1360	2	194
298	3	88
1883	2	5
621	0	147
140	6	32
1216	3	471
60	5	126
1325	21	703
708	2	850
783	14	240
1487	19	469
587	11	1030
656	2	260
829	0	58
152	5	250
1197	0	7
90	2	5
937	2	1668
1873	3	258
1727	8	40
1965	23	385
2144	44	2145
1756	0	1
864	11	469
1112	15	559
187	5	214
831	3	85
626	3	661
971	0	58
1616	7	227
1837	3	97
1670	16	1286
1103	10	655
1509	3	797
1313	3	28
821	3	76
1397	2	1004
1518	15	806
1804	8	635
1097	3	28
1340	8	137
1280	10	204
517	2	667
1777	12	1578
1538	15	559
1236	24	735
2144	44	2228
492	2	178
303	5	24
1967	3	15
91	9	233
773	15	441
1268	14	509
366	2	260
1071	30	1164
1869	7	310
1144	11	801
1076	16	121
586	5	174
1967	15	531
1046	0	147
24	5	174
564	0	534
442	5	8
2018	3	115
1388	0	131
185	5	570
1610	3	699
544	3	115
859	11	1030
40	5	246
40	5	579
376	2	1859
213	5	1461
1255	6	430
357	2	1963
1383	7	36
1081	2	504
1562	12	2021
756	3	28
708	5	394
1463	8	153
1127	3	549
359	5	220
200	5	261
1400	3	1353
24	5	475
1121	12	1204
614	1	552
324	3	111
1977	3	19
1110	14	1745
60	5	212
1293	3	65
1734	3	85
1182	14	1034
505	8	153
2030	9	2010
1834	9	52
1542	3	549
702	3	111
414	5	476
1341	0	147
413	14	432
1772	7	1658
497	5	326
1606	2	260
672	2	453
108	19	305
599	12	445
517	2	644
221	27	1215
793	3	30
1782	3	683
651	1	434
234	2	247
126	5	202
1327	15	418
1296	8	200
930	3	686
64	3	65
685	3	686
715	0	58
1780	3	1725
197	2	352
1775	3	50
1157	2	1395
2012	9	233
581	3	76
673	3	111
513	12	893
2176	44	2175
1801	3	115
555	3	85
837	3	50
1715	8	1064
760	0	1
652	2	850
709	3	169
1260	5	234
423	3	216
570	5	266
1018	2	629
235	7	36
1195	3	249
137	34	1686
158	3	846
188	3	216
234	5	398
348	2	256
1907	16	488
302	27	1613
1758	0	1702
1366	0	58
366	21	640
185	2	256
394	5	456
149	5	174
212	5	177
1323	3	245
40	5	289
519	14	236
623	5	357
1830	8	40
987	0	58
1437	3	627
1202	17	131
1157	5	152
777	3	115
1016	13	403
276	3	686
869	3	632
149	2	123
1148	0	58
1480	0	58
148	5	398
1499	8	153
1955	3	93
520	3	245
244	3	249
2168	43	2142
398	5	288
213	5	214
787	8	153
1000	3	182
318	16	412
1006	8	174
1486	15	591
266	5	153
751	3	536
1323	18	1552
1640	12	1623
1907	3	245
464	3	28
1062	3	15
127	5	376
1135	3	627
708	5	497
1161	13	231
1092	3	182
809	3	15
8	5	53
1114	3	111
496	2	667
1101	5	89
1698	12	87
2131	44	2132
1231	16	488
1255	5	89
795	16	121
357	17	147
1255	5	261
974	2	872
152	5	359
100	2	194
49	16	734
1444	4	794
529	3	28
55	3	245
40	5	378
1087	3	65
943	2	256
1282	9	396
1320	16	121
2003	3	182
1317	2	1668
125	5	394
1769	3	115
165	13	1187
700	14	206
563	14	206
1870	12	1567
1274	12	1830
100	2	424
234	5	213
1113	1	434
126	5	697
174	5	879
2031	3	744
1378	3	34
1388	21	924
1960	2	335
570	5	126
1993	20	174
989	0	23
2033	3	19
1930	14	525
1142	14	1416
1384	2	222
1248	3	111
766	14	282
1383	3	1309
1522	3	28
758	3	658
847	3	362
173	5	54
1836	0	1626
1003	3	661
998	3	1344
246	2	1419
367	3	15
265	3	38
1528	3	182
1891	8	200
1674	3	15
912	16	891
149	2	667
290	3	686
1145	20	40
214	5	1409
1958	3	111
986	14	236
631	3	632
713	3	1725
1045	0	147
1325	3	15
974	3	1405
1020	25	732
1917	7	310
449	12	1410
399	2	1556
542	2	346
497	2	178
1327	3	111
40	5	142
972	15	806
1093	14	459
1820	8	40
535	2	135
760	3	1882
1461	2	247
214	5	149
497	2	887
602	3	701
235	0	58
1252	2	1697
1235	0	1
982	2	186
154	6	737
272	14	236
261	5	167
1490	0	131
779	3	26
1266	8	153
391	12	625
1765	3	536
353	3	15
1324	3	797
1155	3	686
174	2	1565
1083	3	129
906	5	40
100	1	679
82	3	76
288	5	224
517	2	407
174	2	317
2020	16	121
163	19	1993
1524	5	316
185	5	517
960	2	1923
2060	43	2134
782	3	1405
427	24	962
409	16	891
940	3	280
1015	0	1
449	8	153
1319	3	549
753	2	354
1079	3	280
1783	3	15
1837	3	76
672	3	65
1486	15	400
1574	2	247
698	2	609
983	3	28
1144	16	121
1255	2	346
192	5	560
839	3	840
1773	16	488
397	12	1483
1679	3	28
125	5	126
4	5	372
345	17	58
556	3	362
955	2	754
1107	3	157
372	5	137
427	3	19
1088	15	1145
137	5	153
255	5	326
1061	2	178
867	3	471
1665	11	1630
394	5	176
71	5	271
942	16	121
1731	3	374
144	5	40
1503	3	65
1940	21	924
1308	5	420
148	5	149
1234	2	537
2156	44	2226
140	5	359
207	12	1578
321	3	111
925	3	111
605	3	65
12	3	85
567	3	865
802	3	341
1232	11	56
253	14	1501
815	3	19
1573	15	109
167	5	378
1891	2	350
529	3	78
1205	3	362
823	0	1073
420	5	191
367	15	323
110	3	19
752	3	129
287	2	247
1891	2	1475
773	3	28
388	5	126
1210	3	826
593	16	121
137	2	1120
466	3	28
127	5	212
1840	11	371
388	2	222
1484	3	28
1050	11	1411
1977	0	23
1631	3	28
376	2	1192
90	2	44
858	2	642
1979	14	403
1676	5	174
1252	2	178
